,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2021-07-13 23:56:44+00:00,1415097897784201216,"The 'new normal' empty Islamabad airport as COVID-19 holds hostage.
#COVID #islamabadairport https://t.co/Bz113U7JcN",Islamabad Pakistan,,1,11,"['COVID', 'islamabadairport']",1315,False
1,2021-07-13 15:39:20+00:00,1414972720530432001,"What dentist can provide to a needful person.
We gave the glorious smile to a person and see the change we were able to achieve.
#trending #trendingnow #covid #dentist #doctor #Ahmedabad #smile #chandkheda https://t.co/C25h1HL1zh","Chandkheda, Ahmedabad, India",,1,3,"['trending', 'trendingnow', 'covid', 'dentist', 'doctor', 'Ahmedabad', 'smile', 'chandkheda']",554,False
2,2021-07-13 15:32:59+00:00,1414971123377217540,"What is the use of enforcing #COVID Appropriate Behaviour at the expense of women’s safety? For the last 30 minutes, 5 women including one with a child are struggling to board a bus home but no one is allowing them on buses saying there is no space for all of them. #Delhi https://t.co/PdCA6SV05a","New Delhi, Kanpur",,17,24,"['COVID', 'Delhi']",10415,False
3,2021-07-13 14:23:10+00:00,1414953552825434122,"CONSPIRACY AND CRISIS https://t.co/9jnljyvPUK via @YouTube

An important interview about the hidden truths and upcoming agendas
#antivax #arrestbillgates #deepstate #covid @drbiswarooproy @DrMadej @awakenindiamvmt","Jiaganj Azimganj, India",,0,3,"['antivax', 'arrestbillgates', 'deepstate', 'covid']",56,False
4,2021-07-13 13:41:37+00:00,1414943099525074944,No Scientific logic for the statment that children will be more affected in so called #COVID19 #ThirdWave. #Adults and #children are equally susceptible. If #adults will #GetVaccinated and follow #covid #appropriate #behaviour then everybody will be protected including #children,Varanasi,,2,9,"['COVID19', 'ThirdWave', 'Adults', 'children', 'adults', 'GetVaccinated', 'covid', 'appropriate', 'behaviour', 'children']",2041,True
5,2021-07-13 13:08:05+00:00,1414934658031120392,"Media Release 2021.07.13
Covid death figures reported today 13.07.2021
#Srilankan #Srilanka #lka #Lanka #Ceylon #DGI #Government #Information #Department #News #infodprtsl #Coronavirus #Covid #Corona #Staysafe #Socialdistancing #Virus #Coronav #Pandemic https://t.co/RZ9ZD97w1y",Sri Lanka,,3,1,"['Srilankan', 'Srilanka', 'lka', 'Lanka', 'Ceylon', 'DGI', 'Government', 'Information', 'Department', 'News', 'infodprtsl', 'Coronavirus', 'Covid', 'Corona', 'Staysafe', 'Socialdistancing', 'Virus', 'Coronav', 'Pandemic']",16,False
6,2021-07-13 12:46:18+00:00,1414929177090818051,"There are more than 50 types of #sarcoma, they can be grouped into two main kinds: #softtissuesarcoma and #bonesarcoma, or #osteosarcoma.
#DrRajeshBollam #HematoOncologist #Hematolgist #Oncologist #Cancer #onlineconsultation #CancerSpecialist #covid
Visit: https://t.co/olLXW9xQY9 https://t.co/GQ20nPuCBP","Hyderabad, India",,1,1,"['sarcoma', 'softtissuesarcoma', 'bonesarcoma', 'osteosarcoma', 'DrRajeshBollam', 'HematoOncologist', 'Hematolgist', 'Oncologist', 'Cancer', 'onlineconsultation', 'CancerSpecialist', 'covid']",1319,False
7,2021-07-13 11:26:04+00:00,1414908985749098499,"#COVID19 

#Covid_19 
#COVID 

#CovidIsNotOver 

#covidwarriors
Being felicitated at residence of #chiefminister of #UttarPradesh 

But where is #MaskUp 
#MaskUpIndia 
#MaskOn 
And where is #SocialDistancing 
And why do u gather #indoor ?

R u inviting #ThirdWave of
#coronavirus https://t.co/AKY8IOiEMd",新加坡,,0,1,"['COVID19', 'Covid_19', 'COVID', 'CovidIsNotOver', 'covidwarriors', 'chiefminister', 'UttarPradesh', 'MaskUp', 'MaskUpIndia', 'MaskOn', 'SocialDistancing', 'indoor', 'ThirdWave', 'coronavirus']",163,False
8,2021-07-13 10:29:33+00:00,1414894761891225605,I’m so scared I didn’t wanna look at the camera when they jabbed me. Like a scaredy-cat. #covid #vaccine #sinovac #klgatewaymall @ KL Gateway Mall https://t.co/jBoHpq293y,dw@deemples.com,,0,0,"['covid', 'vaccine', 'sinovac', 'klgatewaymall']",588,False
9,2021-07-13 09:59:26+00:00,1414887183614455822,"11k.

What's going on...

#covid_19 #covid #covidgoaway #fypシ #nikmansports1 #nikmansports #badminton #sayajual #bilakahakanturun @ Nikman Sports https://t.co/LAgWShKB5G",http://bit.ly/2gQ33ap,,1,0,"['covid_19', 'covid', 'covidgoaway', 'fypシ', 'nikmansports1', 'nikmansports', 'badminton', 'sayajual', 'bilakahakanturun']",496,False
