,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2020-12-01 21:09:53+00:00,1333881024707747843,"Pharma giants control the #Covid #vaccine patents, driving up their profits and restricting supply to a few rich countries. But in days governments will vote on a plan to suspend #patents so the whole world can benefit. Let's make sure it passes! Join in: https://t.co/aIcEE7mFjV",GSN PH,,0,0,"['Covid', 'vaccine', 'patents']",347,False
1,2020-12-01 19:47:43+00:00,1333860349846691858,"#vaccine for #COVID is going to be launched in a week
#JoeBiden https://t.co/lPTxEFIrfs",,,0,0,"['vaccine', 'COVID', 'JoeBiden']",594,False
2,2020-12-01 19:40:12+00:00,1333858456319606785,Attended a Marriage Function today evening at AHMEDABAD . #PoliceNews #COVID19 #GujaratPolice #indian #viral #COVID #viralvideo #ahmadabadpolice #AhmedabadCurfew #Covid19India #ips #policeparivar #ips_national_service #IPSAjayChaudhary https://t.co/oUwAP995WE,Ahmedabad Gujarat India,,1,20,"['PoliceNews', 'COVID19', 'GujaratPolice', 'indian', 'viral', 'COVID', 'viralvideo', 'ahmadabadpolice', 'AhmedabadCurfew', 'Covid19India', 'ips', 'policeparivar', 'ips_national_service', 'IPSAjayChaudhary']",5162,False
3,2020-12-01 18:29:59+00:00,1333840783519211526,My #MentalHealth was tested this year like no other! #2020 #Corona #Covid,"Karachi, Pakistan",,0,0,"['MentalHealth', 'Corona', 'Covid']",2661,False
4,2020-12-01 16:13:32+00:00,1333806446585147393,"Taking care of all the citizen is our duty. 

Covid testing has been done today in order to protect all the Amdavadis 

#ahmedabadpolice #coronatesting #testingcampaign #covid_19 #covid #ahmedabad @ Ahmedabad, India https://t.co/O9Y4j6ZHmK","Ahmedabad, Gujarat",,8,108,"['ahmedabadpolice', 'coronatesting', 'testingcampaign', 'covid_19', 'covid', 'ahmedabad']",261350,True
5,2020-12-01 16:06:51+00:00,1333804764136615936,@AkashvaniAIR taught us to do every show as if it were your last. With my temporary appearance on Radio in November for a week and Today I have been feeling this could be my last. This way atleast i put my best in presenting and entertaining. Accha sabak seekhaya hai #covid ne,"Dubai, United Arab Emirates",,0,0,['covid'],1668,False
6,2020-12-01 15:30:38+00:00,1333795650119471106,Piece from #wuhan one year later! #covid #china #wuhan @CBSThisMorning https://t.co/LFFPTlnkAy,Hong Kong,,0,0,"['wuhan', 'covid', 'china', 'wuhan']",1794,False
7,2020-12-01 15:24:28+00:00,1333794099246231552,"This year marks the 32nd anniversary of #WorldAIDSDay. 

In 2020, the world’s attention has been focused by the #COVID-19 pandemic on health and how pandemics affect lives and livelihoods. 
#WorldAIDSDay2020 theme is #GlobalSolidaritySharedResponsibility
#जागतिक_एडस्_दिन 🎗 https://t.co/UZbdDsdXEE",Mumbai,,0,1,"['WorldAIDSDay', 'COVID', 'WorldAIDSDay2020', 'GlobalSolidaritySharedResponsibility', 'जागतिक_एडस्_दिन']",25,False
8,2020-12-01 15:24:13+00:00,1333794035945725955,"This year marks the 32nd anniversary of #WorldAIDSDay. 

In 2020, the world’s attention has been focused by the #COVID-19 pandemic on health and how pandemics affect lives and livelihoods. 
#WorldAIDSDay2020 theme is #GlobalSolidaritySharedResponsibility
#जागतिक_एडस्_दिन 🎗 https://t.co/6PwPE2tawc","Mumbai, India",,0,1,"['WorldAIDSDay', 'COVID', 'WorldAIDSDay2020', 'GlobalSolidaritySharedResponsibility', 'जागतिक_एडस्_दिन']",2616,False
9,2020-12-01 14:38:49+00:00,1333782608925233156,"Reminder To All Our Customers And Followers... We Will Fight It Together!!

#coronavirus #stayinside #selfisolation #instagood #quarantineandchill #coronavirus #staysafe  #quarantine2020 #quarantinelife #selfquarantine #covid #stayinghome #covid19 #SocialDistancing https://t.co/RFnGEIT3gM",Singapore,,0,0,"['coronavirus', 'stayinside', 'selfisolation', 'instagood', 'quarantineandchill', 'coronavirus', 'staysafe', 'quarantine2020', 'quarantinelife', 'selfquarantine', 'covid', 'stayinghome', 'covid19', 'SocialDistancing']",0,False
10,2020-12-01 13:14:16+00:00,1333761331502190594,"Beach road at dawn during the government pandemic borders closure 🙁

#covid #lockdown #phuket #thailand #whatshappeninginthailand @ Kata Beach Phuket https://t.co/jB5jDw1H74","Kata Beach, Phuket, Thailand",,0,0,"['covid', 'lockdown', 'phuket', 'thailand', 'whatshappeninginthailand']",39,False
11,2020-12-01 12:35:39+00:00,1333751615661117442,"Truffle Brown Highlights.

Color by Style Director Jade Serpes Rodriguez.
📍 - at @AKreationsIndia.

Call us on 7208999911 or 8976228999 ☎
https://t.co/3xL8fACa16
Valet Parking available.

#LuxurySalon #AkreationsIndia #Safety #Precautions #Covid-19 #Hygiene #FaceMask https://t.co/BhOMeHCos0",Bandra West - Mumbai,,0,1,"['LuxurySalon', 'AkreationsIndia', 'Safety', 'Precautions', 'Covid', 'Hygiene', 'FaceMask']",231,False
12,2020-12-01 12:28:44+00:00,1333749875918270464,"Shiny..✨
.
.
#nyc #newyork #newyorkcity #brooklyn #manhattan #ny #love #fashion #art #hiphop #photography #queens #music #usa #bronx #instagood #miami #instagram #photooftheday #travel #covid #la #style #losangeles #like #artist #ig #london #rap #bhfyp https://t.co/bn3qWCMutd","New York, USA",,1,2,"['nyc', 'newyork', 'newyorkcity', 'brooklyn', 'manhattan', 'ny', 'love', 'fashion', 'art', 'hiphop', 'photography', 'queens', 'music', 'usa', 'bronx', 'instagood', 'miami', 'instagram', 'photooftheday', 'travel', 'covid', 'la', 'style', 'losangeles', 'like', 'artist', 'ig', 'london', 'rap', 'bhfyp']",1,False
13,2020-12-01 11:32:11+00:00,1333735642417664002,"Delhi UP-Border Ghazipur 
#delhi#asia#sunset#smog#transmission #tower #smogy #coronavirus #COVID-19 https://t.co/7bhd0CKFx1",NEW DELHI,,0,5,"['tower', 'smogy', 'coronavirus', 'COVID']",1074,False
